quest_key,requirement_type,item_name,canonical_key,quantity,source_url,notes
"10,000 players!",item,Peppers,peppers,1,https://buddy.farm/i/peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/peppers/; Page data: https://buddy.farm/page-data/i/peppers/page-data.json; Cache: peppers__peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 52; Quest end date: 2021-06-22T04:59:59+00:00
pirates start arriving viii,item,Wooden Bow,wooden bow,8000,https://buddy.farm/i/wooden-bow/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wooden-bow/; Page data: https://buddy.farm/page-data/i/wooden-bow/page-data.json; Cache: wooden-bow__wooden-bow.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277984
pirates start arriving viii,item,Wooden Sword,wooden sword,8000,https://buddy.farm/i/wooden-sword/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wooden-sword/; Page data: https://buddy.farm/page-data/i/wooden-sword/page-data.json; Cache: wooden-sword__wooden-sword.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277984
pirates start arriving viii,item,Yarn,yarn,8000,https://buddy.farm/i/yarn/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yarn/; Page data: https://buddy.farm/page-data/i/yarn/page-data.json; Cache: yarn__yarn.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277984
pirates start arriving x,item,Acorn Butter,acorn butter,8000,https://buddy.farm/i/acorn-butter/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/acorn-butter/; Page data: https://buddy.farm/page-data/i/acorn-butter/page-data.json; Cache: acorn-butter__acorn-butter.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Carrot,carrot,8000,https://buddy.farm/i/carrot/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carrot/; Page data: https://buddy.farm/page-data/i/carrot/page-data.json; Cache: carrot__carrot.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Carved Owl,carved owl,250,https://buddy.farm/i/carved-owl/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-owl/; Page data: https://buddy.farm/page-data/i/carved-owl/page-data.json; Cache: carved-owl__carved-owl.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Cyclops Spider,cyclops spider,2500,https://buddy.farm/i/cyclops-spider/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cyclops-spider/; Page data: https://buddy.farm/page-data/i/cyclops-spider/page-data.json; Cache: cyclops-spider__cyclops-spider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Eye Patch,eye patch,2000,https://buddy.farm/i/eye-patch/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/eye-patch/; Page data: https://buddy.farm/page-data/i/eye-patch/page-data.json; Cache: eye-patch__eye-patch.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Glass Bottle,glass bottle,8000,https://buddy.farm/i/glass-bottle/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/glass-bottle/; Page data: https://buddy.farm/page-data/i/glass-bottle/page-data.json; Cache: glass-bottle__glass-bottle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Gold Carrot,gold carrot,8000,https://buddy.farm/i/gold-carrot/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-carrot/; Page data: https://buddy.farm/page-data/i/gold-carrot/page-data.json; Cache: gold-carrot__gold-carrot.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Green Twine,green twine,8000,https://buddy.farm/i/green-twine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/green-twine/; Page data: https://buddy.farm/page-data/i/green-twine/page-data.json; Cache: green-twine__green-twine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Linked Lantern,linked lantern,8000,https://buddy.farm/i/linked-lantern/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/linked-lantern/; Page data: https://buddy.farm/page-data/i/linked-lantern/page-data.json; Cache: linked-lantern__linked-lantern.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Looking Glass,looking glass,8000,https://buddy.farm/i/looking-glass/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/looking-glass/; Page data: https://buddy.farm/page-data/i/looking-glass/page-data.json; Cache: looking-glass__looking-glass.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Magnifying Glass,magnifying glass,8000,https://buddy.farm/i/magnifying-glass/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/magnifying-glass/; Page data: https://buddy.farm/page-data/i/magnifying-glass/page-data.json; Cache: magnifying-glass__magnifying-glass.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Over The Moon,over the moon,80,https://buddy.farm/i/over-the-moon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/over-the-moon/; Page data: https://buddy.farm/page-data/i/over-the-moon/page-data.json; Cache: over-the-moon__over-the-moon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Spectacles,spectacles,8000,https://buddy.farm/i/spectacles/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/spectacles/; Page data: https://buddy.farm/page-data/i/spectacles/page-data.json; Cache: spectacles__spectacles.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving x,item,Spider,spider,8000,https://buddy.farm/i/spider/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/spider/; Page data: https://buddy.farm/page-data/i/spider/page-data.json; Cache: spider__spider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277986
pirates start arriving xi,item,Amber Cane,amber cane,500,https://buddy.farm/i/amber-cane/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/amber-cane/; Page data: https://buddy.farm/page-data/i/amber-cane/page-data.json; Cache: amber-cane__amber-cane.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Block of Wood,block of wood,8000,https://buddy.farm/i/block-of-wood/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/block-of-wood/; Page data: https://buddy.farm/page-data/i/block-of-wood/page-data.json; Cache: block-of-wood__block-of-wood.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Bear,carved bear,250,https://buddy.farm/i/carved-bear/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-bear/; Page data: https://buddy.farm/page-data/i/carved-bear/page-data.json; Cache: carved-bear__carved-bear.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Camel,carved camel,250,https://buddy.farm/i/carved-camel/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-camel/; Page data: https://buddy.farm/page-data/i/carved-camel/page-data.json; Cache: carved-camel__carved-camel.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Dragon,carved dragon,54,https://buddy.farm/i/carved-dragon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-dragon/; Page data: https://buddy.farm/page-data/i/carved-dragon/page-data.json; Cache: carved-dragon__carved-dragon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Fox,carved fox,53,https://buddy.farm/i/carved-fox/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-fox/; Page data: https://buddy.farm/page-data/i/carved-fox/page-data.json; Cache: carved-fox__carved-fox.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Moose,carved moose,250,https://buddy.farm/i/carved-moose/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-moose/; Page data: https://buddy.farm/page-data/i/carved-moose/page-data.json; Cache: carved-moose__carved-moose.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Mouse,carved mouse,55,https://buddy.farm/i/carved-mouse/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-mouse/; Page data: https://buddy.farm/page-data/i/carved-mouse/page-data.json; Cache: carved-mouse__carved-mouse.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Owl,carved owl,250,https://buddy.farm/i/carved-owl/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-owl/; Page data: https://buddy.farm/page-data/i/carved-owl/page-data.json; Cache: carved-owl__carved-owl.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Rabbit,carved rabbit,250,https://buddy.farm/i/carved-rabbit/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-rabbit/; Page data: https://buddy.farm/page-data/i/carved-rabbit/page-data.json; Cache: carved-rabbit__carved-rabbit.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Squirrel,carved squirrel,250,https://buddy.farm/i/carved-squirrel/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-squirrel/; Page data: https://buddy.farm/page-data/i/carved-squirrel/page-data.json; Cache: carved-squirrel__carved-squirrel.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Squisquatch,carved squisquatch,56,https://buddy.farm/i/carved-squisquatch/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-squisquatch/; Page data: https://buddy.farm/page-data/i/carved-squisquatch/page-data.json; Cache: carved-squisquatch__carved-squisquatch.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Carved Warthog,carved warthog,250,https://buddy.farm/i/carved-warthog/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/carved-warthog/; Page data: https://buddy.farm/page-data/i/carved-warthog/page-data.json; Cache: carved-warthog__carved-warthog.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Fancy Violin,fancy violin,8000,https://buddy.farm/i/fancy-violin/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fancy-violin/; Page data: https://buddy.farm/page-data/i/fancy-violin/page-data.json; Cache: fancy-violin__fancy-violin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Flying Machine,flying machine,1000,https://buddy.farm/i/flying-machine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flying-machine/; Page data: https://buddy.farm/page-data/i/flying-machine/page-data.json; Cache: flying-machine__flying-machine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xi,item,Small Flute,small flute,250,https://buddy.farm/i/small-flute/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/small-flute/; Page data: https://buddy.farm/page-data/i/small-flute/page-data.json; Cache: small-flute__small-flute.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277987
pirates start arriving xii,item,Acorn Butter,acorn butter,8000,https://buddy.farm/i/acorn-butter/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/acorn-butter/; Page data: https://buddy.farm/page-data/i/acorn-butter/page-data.json; Cache: acorn-butter__acorn-butter.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Apple,apple,8000,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Bacon,bacon,3000,https://buddy.farm/i/bacon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/bacon/; Page data: https://buddy.farm/page-data/i/bacon/page-data.json; Cache: bacon__bacon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Breakfast Boost,breakfast boost,100,https://buddy.farm/i/breakfast-boost/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/breakfast-boost/; Page data: https://buddy.farm/page-data/i/breakfast-boost/page-data.json; Cache: breakfast-boost__breakfast-boost.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Cheese,cheese,2000,https://buddy.farm/i/cheese/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cheese/; Page data: https://buddy.farm/page-data/i/cheese/page-data.json; Cache: cheese__cheese.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Concord Grape Pie,concord grape pie,200,https://buddy.farm/i/concord-grape-pie/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/concord-grape-pie/; Page data: https://buddy.farm/page-data/i/concord-grape-pie/page-data.json; Cache: concord-grape-pie__concord-grape-pie.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Hickory Omelette,hickory omelette,80,https://buddy.farm/i/hickory-omelette/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/hickory-omelette/; Page data: https://buddy.farm/page-data/i/hickory-omelette/page-data.json; Cache: hickory-omelette__hickory-omelette.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Over The Moon,over the moon,80,https://buddy.farm/i/over-the-moon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/over-the-moon/; Page data: https://buddy.farm/page-data/i/over-the-moon/page-data.json; Cache: over-the-moon__over-the-moon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xii,item,Wheat,wheat,8000,https://buddy.farm/i/wheat/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wheat/; Page data: https://buddy.farm/page-data/i/wheat/page-data.json; Cache: wheat__wheat.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277988
pirates start arriving xiii,item,Buddy Loves You Card,buddy loves you card,12,https://buddy.farm/i/buddy-loves-you-card/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddy-loves-you-card/; Page data: https://buddy.farm/page-data/i/buddy-loves-you-card/page-data.json; Cache: buddy-loves-you-card__buddy-loves-you-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Diamond,diamond,2500,https://buddy.farm/i/diamond/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/diamond/; Page data: https://buddy.farm/page-data/i/diamond/page-data.json; Cache: diamond__diamond.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Explosive,explosive,8000,https://buddy.farm/i/explosive/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/explosive/; Page data: https://buddy.farm/page-data/i/explosive/page-data.json; Cache: explosive__explosive.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Flying Machine,flying machine,1000,https://buddy.farm/i/flying-machine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flying-machine/; Page data: https://buddy.farm/page-data/i/flying-machine/page-data.json; Cache: flying-machine__flying-machine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Giant Centipede,giant centipede,8000,https://buddy.farm/i/giant-centipede/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/giant-centipede/; Page data: https://buddy.farm/page-data/i/giant-centipede/page-data.json; Cache: giant-centipede__giant-centipede.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Gold Peppers,gold peppers,8000,https://buddy.farm/i/gold-peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Gold Potato,gold potato,5,https://buddy.farm/i/gold-potato/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-potato/; Page data: https://buddy.farm/page-data/i/gold-potato/page-data.json; Cache: gold-potato__gold-potato.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Pirate Bandana,pirate bandana,8000,https://buddy.farm/i/pirate-bandana/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Purple Flower,purple flower,8000,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Skull Coin,skull coin,4000,https://buddy.farm/i/skull-coin/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/skull-coin/; Page data: https://buddy.farm/page-data/i/skull-coin/page-data.json; Cache: skull-coin__skull-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Snail,snail,8000,https://buddy.farm/i/snail/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/snail/; Page data: https://buddy.farm/page-data/i/snail/page-data.json; Cache: snail__snail.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiii,item,Spider,spider,8000,https://buddy.farm/i/spider/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/spider/; Page data: https://buddy.farm/page-data/i/spider/page-data.json; Cache: spider__spider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277989
pirates start arriving xiv,item,Ancient Coin,ancient coin,8000,https://buddy.farm/i/ancient-coin/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/ancient-coin/; Page data: https://buddy.farm/page-data/i/ancient-coin/page-data.json; Cache: ancient-coin__ancient-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Cricket,cricket,5,https://buddy.farm/i/cricket/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cricket/; Page data: https://buddy.farm/page-data/i/cricket/page-data.json; Cache: cricket__cricket.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Moonstone,moonstone,8000,https://buddy.farm/i/moonstone/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Power Monitor,power monitor,8000,https://buddy.farm/i/power-monitor/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/power-monitor/; Page data: https://buddy.farm/page-data/i/power-monitor/page-data.json; Cache: power-monitor__power-monitor.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Skull Coin,skull coin,4000,https://buddy.farm/i/skull-coin/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/skull-coin/; Page data: https://buddy.farm/page-data/i/skull-coin/page-data.json; Cache: skull-coin__skull-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xiv,item,Treasure Key,treasure key,8000,https://buddy.farm/i/treasure-key/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277990
pirates start arriving xix,item,Blue Diary,blue diary,10000,https://buddy.farm/i/blue-diary/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/blue-diary/; Page data: https://buddy.farm/page-data/i/blue-diary/page-data.json; Cache: blue-diary__blue-diary.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Brown Sugar,brown sugar,500,https://buddy.farm/i/brown-sugar/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/brown-sugar/; Page data: https://buddy.farm/page-data/i/brown-sugar/page-data.json; Cache: brown-sugar__brown-sugar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Butter,butter,10000,https://buddy.farm/i/butter/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/butter/; Page data: https://buddy.farm/page-data/i/butter/page-data.json; Cache: butter__butter.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Cooking Pot,cooking pot,10000,https://buddy.farm/i/cooking-pot/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/cooking-pot/; Page data: https://buddy.farm/page-data/i/cooking-pot/page-data.json; Cache: cooking-pot__cooking-pot.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Fancy Chair,fancy chair,10000,https://buddy.farm/i/fancy-chair/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fancy-chair/; Page data: https://buddy.farm/page-data/i/fancy-chair/page-data.json; Cache: fancy-chair__fancy-chair.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Fancy Clock,fancy clock,10000,https://buddy.farm/i/fancy-clock/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/fancy-clock/; Page data: https://buddy.farm/page-data/i/fancy-clock/page-data.json; Cache: fancy-clock__fancy-clock.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Flying Machine,flying machine,1337,https://buddy.farm/i/flying-machine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flying-machine/; Page data: https://buddy.farm/page-data/i/flying-machine/page-data.json; Cache: flying-machine__flying-machine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Gold Boot,gold boot,10,https://buddy.farm/i/gold-boot/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-boot/; Page data: https://buddy.farm/page-data/i/gold-boot/page-data.json; Cache: gold-boot__gold-boot.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Heart Container,heart container,10,https://buddy.farm/i/heart-container/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/heart-container/; Page data: https://buddy.farm/page-data/i/heart-container/page-data.json; Cache: heart-container__heart-container.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Molasses,molasses,500,https://buddy.farm/i/molasses/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/molasses/; Page data: https://buddy.farm/page-data/i/molasses/page-data.json; Cache: molasses__molasses.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Over The Moon,over the moon,500,https://buddy.farm/i/over-the-moon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/over-the-moon/; Page data: https://buddy.farm/page-data/i/over-the-moon/page-data.json; Cache: over-the-moon__over-the-moon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Pair of Boots,pair of boots,1000,https://buddy.farm/i/pair-of-boots/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/pair-of-boots/; Page data: https://buddy.farm/page-data/i/pair-of-boots/page-data.json; Cache: pair-of-boots__pair-of-boots.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Pie Pan,pie pan,10000,https://buddy.farm/i/pie-pan/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/pie-pan/; Page data: https://buddy.farm/page-data/i/pie-pan/page-data.json; Cache: pie-pan__pie-pan.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Rice,rice,10000,https://buddy.farm/i/rice/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/rice/; Page data: https://buddy.farm/page-data/i/rice/page-data.json; Cache: rice__rice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Seashell Necklace,seashell necklace,10000,https://buddy.farm/i/seashell-necklace/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/seashell-necklace/; Page data: https://buddy.farm/page-data/i/seashell-necklace/page-data.json; Cache: seashell-necklace__seashell-necklace.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
pirates start arriving xix,item,Ship in a Bottle,ship in a bottle,250,https://buddy.farm/i/ship-in-a-bottle/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/ship-in-a-bottle/; Page data: https://buddy.farm/page-data/i/ship-in-a-bottle/page-data.json; Cache: ship-in-a-bottle__ship-in-a-bottle.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553572
